ID,EMP,AREA_KM,EMP_DENS,X,Y
1543,1194,1.186566,1006.265376,258641.5291,494032.1315
1544,1106,1.361432,812.379894,359407.1809,538197.6365
1545,958,3.518491,272.275793,309981.4517,538233.843
1546,2214,2.463676,898.657171,305072.0979,629533.4863
1547,6714,1.418996,4731.515681,343352.9606,587768.1922
1548,384,1.932859,198.669413,347992.3103,607439.9015
1549,601,0.345925,1737.369618,344896.308,569461.1372
1550,2261,0.768392,2942.508355,344831.9062,567898.6504
1551,7582,15.691002,483.206862,308568.6492,549691.142
1552,2742,1.271807,2155.986864,343324.0696,568057.4595
1553,1816,0.41411,4385.303754,357881.5071,583667.3623
1554,96,0.08852,1084.49501,356042.9567,574575.6694
1555,1160,9.856467,117.689231,343854.0574,535993.9018
1556,1603,3.488393,459.523922,244840.998,357323.92
1557,73,0.094123,775.57951,358724.2235,558836.9074
1558,4006,6.425312,623.471693,298441.8643,562423.8372
1559,14668,6.362046,2305.547607,331379.3249,617302.8842
1560,4829,2.760721,1749.180599,359267.0115,544736.3329
1561,241,2.92379,82.427274,322782.1534,543494.1573
1562,2136,1.266439,1686.618571,350740.8129,591170.7055
1563,7470,2.396447,3117.114579,328197.0561,606900.1493
1564,377,0.871537,432.569232,339496.2266,633123.0565
1565,4532,2.446894,1852.143609,337061.8994,494952.2934
1566,8225,4.151064,1981.419622,335628.1879,585679.4169
1567,915,1.175541,778.365244,360537.386,555356.6672
1568,10249,2.915616,3515.209408,332172.3984,595601.614
1569,1688,0.34318,4918.697281,357985.694,582750.8282
1570,3807,5.220312,729.266788,203039.8469,437967.0863
1571,4312,0.92464,4663.43423,338710.5315,571511.855
1572,1237,1.405819,879.914215,341835.0327,571246.0254
1573,2274,0.315754,7201.815851,357880.1823,582072.1656
1574,698,0.235091,2969.064631,352791.6324,558643.3401
1575,1159,2.015891,574.931853,321973.5618,594268.7307
1576,124,0.174633,710.059198,356292.0744,590717.8233
1577,408,0.246957,1652.10965,316563.2052,540161.7896
1578,137,1.857421,73.758166,323284.3058,632393.7735
1579,865,1.455146,594.442162,353319.5213,552549.2707
1580,396,0.495943,798.47966,345685.9517,587455.5452
1581,520,0.854628,608.451524,138243.972,249798.5734
1582,1462,0.205995,7097.276244,356517.4755,585941.9141
1583,1021,0.401154,2545.160027,345593.1257,574292.1154
1584,1621,2.785558,581.930142,348808.7548,601691.6063
1585,727,1.107532,656.414417,336489.7251,569714.093
1586,9652,0.681688,14158.96887,356201.6749,578913.1812
1587,1928,1.39816,1378.955051,365896.0535,555252.7269
1588,5231,1.405016,3723.089814,111911.9989,539656.3048
1589,10216,1.464092,6977.705375,348288.0764,565041.5993
1590,416,5.502499,75.602007,308692.7551,511603.4118
1591,1162,0.581961,1996.696633,352556.6038,597254.7903
1592,412,0.291903,1411.426283,346577.8594,568878.1061
1593,907,0.959951,944.839428,344635.54,586591.8702
1594,364,0.23537,1546.501394,354418.328,570696.1664
1595,1125,0.273385,4115.072661,357386.8164,583653.1031
1596,740,0.890752,830.758317,321834.3262,586435.654
1597,796,0.204134,3899.394598,349267.7218,571454.0272
1598,514,1.85628,276.89786,352479.4476,548858.0567
1599,6586,5.938375,1109.057564,298966.4438,598741.5295
1600,362,3.104779,116.594456,187889.6066,444965.9831
1601,935,4.577161,204.275074,341921.2506,639348.2622
1602,672,0.254626,2639.169737,351568.2573,584456.3287
1603,1510,2.292168,658.765029,185366.0447,343611.5554
1604,1049,0.682359,1537.314879,344979.7485,580620.3823
1605,539,6.732761,80.056304,240711.0812,614722.3943
1606,331,0.250987,1318.793426,343059.0685,593820.5233
1607,146,0.075613,1930.895857,350498.1775,588833.0916
1608,577,0.685584,841.618428,351248.5815,602183.453
1609,1509,0.224147,6732.192866,354953.3796,582129.5305
1610,628,0.508739,1234.425012,340313.2576,570958.597
1611,71,0.347147,204.524409,118831.18,539266.4183
1612,262,0.128277,2042.459981,358321.6195,552069.7567
1613,280,1.368249,204.641185,344760.2827,491494.6815
1614,508,1.120133,453.517565,346442.2519,597572.1386
1615,820,0.942808,869.742351,344982.5033,558034.8047
1616,2162,0.130799,16529.20481,356099.7798,586678.2555
1617,63,0.100173,628.910682,355856.2239,565581.6136
1618,12636,1.795507,7037.56767,359399.0324,576899.0343
1619,271,0.594581,455.783057,113820.023,538988.887
1620,1098,33.438621,32.836282,128153.5454,526253.1686
1621,434,1.36235,318.567286,349939.3338,543773.6657
1622,1916,1.984957,965.26013,341585.2648,583795.387
1623,4739,2.154675,2199.403508,338131.7034,569426.5253
1624,611,0.163345,3740.554581,363182.7026,564366.9805
1625,777,0.336038,2312.241519,349598.8673,582482.7661
1626,1027,2.323666,441.97402,340372.3416,611889.348
1627,1491,42.773261,34.858226,274456.8849,623947.3111
1628,826,1.682335,490.984245,362014.3434,532782.8073
1629,1381,25.562077,54.025343,318480.0694,288915.6473
1630,194,0.195711,991.256931,352833.9753,595546.8199
1631,1627,0.337354,4822.825428,347466.367,588949.2828
1632,1444,2.559315,564.213485,341483.5595,600316.1483
1633,438,0.257223,1702.805628,349665.2879,577117.365
1634,657,1.536233,427.669594,343852.3061,614873.5924
1635,763,3.58747,212.684725,328093.4256,629497.2104
1636,3736,2.90991,1283.888407,195061.8319,398179.9145
1637,1015,4.468782,227.131222,311030.8009,595274.034
1638,511,7.577625,67.435373,122614.2629,531785.567
1639,1286,1.76714,727.729431,190209.1271,448791.801
1640,270,23.588769,11.446125,363263.5255,526400.8171
1641,226,0.970188,232.944524,342963.2291,597798.1484
1642,951,1.468957,647.398321,366332.5568,548626.9899
1643,4327,2.233025,1937.730329,350407.1051,552274.5477
1644,2348,1.581731,1484.450018,183176.6617,348009.7182
1645,398,1.992413,199.757764,235250.5508,303446.8769
1646,4794,2.207466,2171.72121,337399.175,582777.0702
1647,2319,0.684279,3388.966662,349301.385,587687.5709
1648,839,1.110918,755.231561,356160.8655,229336.5412
1649,600,8.39946,71.433161,257261.1832,515625.5482
1650,182,0.128222,1419.410558,352752.9784,568349.0852
1651,2431,3.04536,798.263676,330175.9717,602918.3499
1652,4129,4.290665,962.321584,300555.4498,577786.6864
1653,158,0.20592,767.289157,356847.8456,558572.067
1654,729,0.282993,2576.035711,354341.0286,589191.5132
1655,1509,0.23539,6410.644364,356413.699,589263.6411
1656,488,0.196904,2478.360118,353502.5528,564149.9782
1657,4683,3.144414,1489.307507,243854.7482,622547.8359
1658,853,3.848052,221.670594,187986.8943,455074.5222
1659,790,20.54803,38.446508,212490.0623,284767.8855
1660,976,1.2599,774.66477,353510.7484,564870.5372
1661,199,1.733089,114.823883,319257.7116,593302.0041
1662,2356,0.76231,3090.60794,338853.3589,578575.4953
1663,277,0.17741,1561.358577,354604.9883,559351.5091
1664,538,1.101985,488.209778,299620.6335,567136.9016
1665,411,0.109654,3748.168437,354141.6412,567281.2276
1666,4109,5.025508,817.628826,338987.952,550184.9755
1667,1858,1.327042,1400.106324,323174.341,605387.7177
1668,329,0.07702,4271.609553,352694.9106,578921.526
1669,510,0.942545,541.088124,352106.2043,550320.7182
1670,922,0.40278,2289.092378,348619.0385,585883.8593
1671,4111,1.920025,2141.118017,355670.8134,544026.6548
1672,3438,0.347329,9898.387922,359058.7267,575547.9075
1673,350,0.098836,3541.236738,355981.3217,591595.2374
1674,1505,1.032604,1457.480112,337540.4887,571146.291
1675,1684,0.27205,6190.044436,355062.0658,580354.8331
1676,2098,0.98289,2134.52214,355498.8976,548658.0533
1677,391,0.319837,1222.498737,340485.7714,573297.0654
1678,4824,6.201767,777.842809,328031.173,540199.5897
1679,1636,2.72349,600.699735,322866.821,230436.9975
1680,546,0.672584,811.793992,339804.8057,630255.1218
1681,3509,2.695324,1301.884194,335640.7277,632269.5353
1682,123,1.514105,81.236124,331506.2754,598591.8704
1683,470,0.567629,828.00618,340850.4333,627230.9745
1684,470,0.580936,809.039433,143727.1782,217967.5371
1685,298,0.463532,642.889399,351878.5082,563151.5645
1686,136,0.055116,2467.524195,355506.3646,576482.7479
1687,428,1.193562,358.590494,321432.2453,541100.223
1688,813,0.999041,813.78069,347009.8016,558472.8559
1689,4356,6.356994,685.229561,248313.0589,621000.5737
1690,845,4.882926,173.051965,324059.0393,549867.7795
1691,260,0.144754,1796.145587,353112.9619,567651.986
1692,848,2.06238,411.175402,336324.4715,539561.1355
1693,359,0.257332,1395.087559,360978.297,563461.0652
1694,863,1.237344,697.461512,313906.0791,592665.3441
1695,613,0.111165,5514.314182,350213.6454,574506.9794
1696,990,0.466832,2120.678131,302616.7,595963.5131
1697,2955,0.774945,3813.176275,342195.7048,593881.9725
1698,3729,3.865284,964.741558,303991.6289,575893.2826
1699,917,1.023746,895.729927,320507.1742,552767.4918
1700,1192,0.865282,1377.585962,350592.4647,564911.2569
1701,1439,0.949623,1515.337589,355008.9134,557299.5202
1702,3735,18.377931,203.232885,311562.2958,527047.3337
1703,12631,7.217734,1749.995148,342918.4583,607796.9402
1704,141,0.289129,487.672171,319846.7507,542937.9442
1705,557,0.206205,2701.19492,352175.2478,585158.2408
1706,1733,7.687647,225.426587,314564.2151,614618.5021
1707,319,0.10039,3177.618799,356423.6205,588253.7693
1708,1306,0.774498,1686.254494,350138.0619,559530.509
1709,895,1.791913,499.466303,337980.593,540363.4495
1710,1434,1.784741,803.478145,344955.647,598923.3528
1711,1258,0.492479,2554.42128,341139.8352,573150.2845
1712,228,1.890793,120.584322,190159.1969,450468.7753
1713,1362,6.849426,198.848783,337265.4982,535329.9081
1714,964,0.612522,1573.821194,344354.8227,575442.8219
1715,1489,1.305428,1140.622507,146011.6467,217144.097
1716,5643,2.40417,2347.171645,345580.9918,559711.1603
1717,37855,0.497441,76099.49896,358950.9271,578762.303
1718,888,0.174418,5091.209824,353903.549,582523.7551
1719,525,0.357882,1466.963534,347741.67,573765.2804
1720,79,0.069963,1129.163643,359185.9189,562734.7586
1721,508,0.209946,2419.672101,352276.8037,587813.454
1722,915,2.564449,356.801775,332412.3566,537582.2892
1723,297,0.204229,1454.247182,346325.3003,576461.183
1724,684,3.9379,173.696635,329566.8759,615312.1674
1725,165,1.255065,131.467273,348273.3143,545765.4996
1726,1291,12.64515,102.094476,327723.0982,549933.6295
1727,848,0.249111,3404.101184,356140.6525,585248.072
1728,82,0.082713,991.374135,350698.3651,583318.8671
1729,412,0.659799,624.43302,142538.3575,219626.6588
1730,143,0.180883,790.566139,360130.7375,572413.8408
1731,1177,1.490275,789.787201,344804.5414,612718.6939
1732,1608,1.496387,1074.588271,328867.9969,618309.7633
1733,699,0.911532,766.840731,356715.4182,554725.1312
1734,1696,2.814899,602.508395,320745.5928,593891.5277
1735,299,0.540122,553.578174,344339.0129,589112.0251
1736,3476,10.572066,328.790984,338325.6211,491219.916
1737,1740,3.841815,452.910941,245310.1033,359069.6975
1738,889,2.033914,437.088233,247441.4725,386256.3234
1739,3059,0.666787,4587.67192,348838.6045,569652.7055
1740,530,0.351102,1509.534416,348234.4562,589608.8987
1741,1072,9.734741,110.121057,333130.852,534858.6053
1742,124,0.117973,1051.083975,357458.8771,582674.8254
1743,3294,25.424986,129.557593,343869.1747,344412.4734
1744,213,0.297623,715.67122,357074.0556,556878.6074
1745,167,0.467132,357.500715,303902.1029,565688.4843
1746,377,20.663848,18.244424,332146.2605,530748.8011
1747,443,0.19761,2241.789048,353423.0178,581096.4483
1748,1133,3.685125,307.452261,119688.6453,536871.7703
1749,743,3.112241,238.73469,340925.674,613526.5247
1750,122,0.442789,275.526417,357923.5599,540252.8137
1751,13,0.036421,356.935881,354713.6158,567279.7658
1752,1030,31.461058,32.738886,333933.1995,509322.1439
1753,633,0.665169,951.638314,185352.4293,345028.8349
1754,701,0.244206,2870.525275,353991.719,557519.1211
1755,37,0.054234,682.234762,357189.2149,569003.1534
1756,1889,2.206356,856.162852,354135.9431,541583.4177
1757,499,1.302441,383.126646,313102.6459,594355.1192
1758,3269,1.526752,2141.146151,259419.4518,415079.4821
1759,1574,0.801962,1962.687526,351550.1402,559675.9777
1760,3161,1.320334,2394.092085,350022.852,571669.4319
1761,2577,0.332248,7756.265545,345919.9216,580199.6514
1762,274,0.227919,1202.183466,351053.6409,568092.8637
1763,1005,1.606703,625.504524,307631.8402,563463.5858
1764,61,1.670024,36.526418,113390.1413,536069.592
1765,1760,2.941224,598.390428,150819.7529,354345.577
1766,159,0.564899,281.466424,318373.1652,540465.7303
1767,592,3.146909,188.121131,340890.5349,623631.5631
1768,812,17.429369,46.588033,309473.0192,294037.4489
1769,421,0.191816,2194.809817,348253.5623,578541.1608
1770,1161,26.672988,43.527183,206245.4956,530449.4248
1771,274,0.252584,1084.788162,364640.9149,562138.4155
1772,339,0.290603,1166.540325,347570.582,583262.2083
1773,143,0.087816,1628.398752,366620.5765,558227.8753
1774,611,0.159323,3834.972768,356836.153,576280.3267
1775,3757,5.397307,696.087847,326632.8146,554077.3992
1776,277,35.026939,7.908199,117081.5119,527679.989
1777,5489,3.984347,1377.641199,334905.0704,600430.258
1778,1828,4.665523,391.810339,304795.6972,563553.0562
1779,394,0.594604,662.62591,353475.3322,559285.5238
1780,573,80.868166,7.085606,91277.61922,526854.8855
1781,514,0.127118,4043.471334,356877.7537,587132.6671
1782,1314,0.339228,3873.500067,350561.7721,587514.1139
1783,457,0.201569,2267.214606,351681.1796,583518.8803
1784,426,39.532166,10.776035,358258.632,344623.4021
1785,154,0.185878,828.501494,346715.0013,580977.7332
1786,380,1.573226,241.541831,333277.3589,597143.9905
1787,366,0.267017,1370.698509,353913.1633,568914.0697
1788,2415,2.887295,836.422886,357697.763,529619.1422
1789,307,0.215768,1422.826407,354131.385,585219.2035
1790,1059,0.642368,1648.58876,156945.7204,205782.9971
1791,721,8.914008,80.883928,206504.5445,435676.393
1792,6736,1.451556,4640.538359,340226.6912,595895.7418
1793,3017,2.491592,1210.872198,335700.2949,597481.9242
1794,64,0.069006,927.46127,350315.0641,578733.9251
1795,1380,0.799413,1726.266897,236211.7261,302176.1697
1796,371,0.182682,2030.856057,360961.7074,565153.6922
1797,403,20.020836,20.129029,244366.9639,340274.8688
1798,1111,0.605417,1835.098875,347376.1631,588002.1433
1799,119,3.037727,39.174026,340337.7654,617511.6605
1800,156,0.09367,1665.425298,354962.5806,582573.8582
1801,1352,0.394254,3429.260241,337509.485,581395.0694
1802,2781,3.269497,850.589568,245818.4924,620651.0088
1803,493,1.33687,368.771824,305114.4032,566021.1941
1804,371,0.640108,579.589858,338595.8186,570728.3511
1805,263,59.231947,4.440171,312784.0128,269795.4281
1806,165,0.371164,444.54777,349221.1718,597117.0456
1807,47,0.051,921.574366,359850.0197,568325.7592
1808,724,0.243793,2969.733293,362264.5003,569875.0872
1809,7255,1.996965,3633.012725,339314.143,576114.7294
1810,292,0.181672,1607.29103,352252.5588,587334.1179
1811,10845,0.179918,60277.41455,358678.5859,581143.3809
1812,1493,5.188667,287.742481,335806.0882,613166.8328
1813,197,0.267701,735.894922,350083.9767,563211.2599
1814,2307,3.41243,676.057921,248774.3106,357707.5057
1815,1768,10.014981,176.535539,204785.6272,520982.2256
1816,1179,0.489024,2410.925079,303644.5368,595301.9719
1817,82,0.103527,792.062078,360067.9585,567596.7815
1818,225,0.08996,2501.117085,351275.5289,583501.7308
1819,846,0.128077,6605.39668,352978.5641,582093.3422
1820,812,0.801534,1013.056862,351168.7291,550895.066
1821,957,0.093693,10214.19718,346803.502,579305.7985
1822,176,0.454019,387.648707,319224.0011,633114.744
1823,6856,30.35919,225.82948,230680.0958,342608.1544
1824,3696,0.256461,14411.52739,358184.0676,581260.9281
1825,553,9.986307,55.375828,350099.5517,227687.983
1826,156,0.305518,510.607414,364461.825,560406.2495
1827,200,0.433588,461.267583,342294.8237,563722.7967
1828,1919,0.162417,11815.26298,353761.5137,583575.6495
1829,622,0.320059,1943.388798,351036.3875,570554.0945
1830,768,2.385827,321.900927,302060.8032,572850.7286
1831,2890,0.337406,8565.35053,354906.222,579723.7045
1832,297,47.317251,6.276781,253389.541,511870.2342
1833,160,0.182474,876.835514,361778.922,569228.2725
1834,755,0.277038,2725.253782,357432.8529,582048.6872
1835,364,1.381917,263.402257,341490.7696,646097.3553
1836,2884,3.363313,857.487869,342367.7165,558636.7564
1837,1197,1.567176,763.794299,327762.0834,603150.26
1838,3616,10.489505,344.725512,248362.3453,624750.5141
1839,1076,2.10405,511.39475,316958.6616,594342.8653
1840,1965,39.743529,49.442011,232849.5535,307743.3574
1841,3360,24.713275,135.959319,167680.7774,505428.8408
1842,2666,0.795053,3353.233556,354635.0456,577930.2713
1843,1852,1.021644,1812.764494,353101.4741,560393.4845
1844,3709,2.212127,1676.666596,300944.499,568036.2971
1845,4470,5.783038,772.950069,329637.609,635998.2371
1846,284,0.19608,1448.389299,359365.808,563923.3394
1847,541,0.560806,964.683464,354767.4133,561841.3308
1848,736,0.504478,1458.932523,343457.5556,582879.1371
1849,649,0.11241,5773.502277,356519.7923,586680.7449
1850,1303,1.60561,811.529506,361005.4844,559045.2926
1851,796,3.64814,218.193367,348203.3146,534332.5723
1852,1935,1.264365,1530.4127,304149.4555,381945.1321
1853,217,9.122739,23.786715,244198.1597,416801.956
1854,529,0.341241,1550.224625,353672.774,596440.1232
1855,1832,6.271227,292.12783,338279.5578,643746.397
1856,335,0.459448,729.13524,347679.6306,561990.6414
1857,1737,1.348881,1287.733721,347789.7977,591427.2538
1858,46,0.066455,692.197609,352201.8474,582515.4222
1859,215,0.074956,2868.340583,355721.3187,570688.2787
1860,80,0.157796,506.983055,347470.0747,580307.414
1861,521,0.742426,701.753278,316673.4821,541952.6748
1862,97,0.144819,669.800577,350927.2172,574379.4421
1863,93,0.118617,784.035775,351464.588,585366.2443
1864,212,0.222731,951.818973,235837.2327,519065.529
1865,50,0.151745,329.500908,358686.3549,570765.7851
1866,975,0.375141,2599.020399,346417.3101,573635.2891
1867,364,0.310617,1171.861419,346640.4892,585044.2065
1868,110,0.067127,1638.685354,355338.7712,571240.2124
1869,107,0.097334,1099.311524,352749.5396,575338.3898
1870,2467,0.765212,3223.941914,341475.6361,578832.8082
1871,452,0.358086,1262.267614,349984.5287,567343.4258
1872,130,54.146964,2.400873,113602.328,297178.568
1873,996,1.407413,707.681623,329960.9687,605238.0489
1874,559,0.886159,630.812165,357911.0826,553657.5724
1875,1030,0.292529,3521.024392,345882.8589,583271.1285
1876,3143,42.344,74.225392,225335.1321,611830.5492
1877,8162,3.113112,2621.813573,328192.9793,619945.5688
1878,1481,0.171956,8612.692907,344529.2285,579264.8551
1879,115,0.12105,950.01947,356955.6495,559398.3593
1880,1213,8.452679,143.504804,303348.7418,587438.7912
1881,1809,0.503013,3596.329368,354795.9095,584445.2361
1882,599,2.513963,238.269232,191155.7432,431050.3939
1883,444,0.648886,684.249748,350390.4378,558700.4309
1884,115,0.208053,552.743667,318624.7595,538550.6268
1885,2346,1.61164,1455.660502,329964.3316,600370.95
1886,174,9.863769,17.640316,318634.1595,510741.2694
1887,426,0.136355,3124.202637,352320.9372,575402.4415
1888,499,0.212209,2351.455821,366080.6708,559270.7427
1889,670,0.590309,1134.999363,115241.8753,538682.6592
1890,736,6.718316,109.55126,251566.9827,426060.608
1891,16,0.062562,255.747552,356271.2989,565592.8235
1892,54,0.05554,972.26877,353804.0481,578960.5645
1893,31,0.162085,191.257223,340465.845,630527.7828
1894,667,0.265766,2509.722827,347833.2985,569621.5863
1895,120,0.170196,705.0703,351082.0121,568914.1327
1896,13549,0.872392,15530.87072,250989.2964,590330.8915
1897,486,0.067877,7159.98939,350750.7819,575247.1076
1898,34,0.012504,2719.087165,353609.1036,579069.1341
1899,596,5.57464,106.912742,183441.0316,337359.3219
1900,117,0.372048,314.475392,140613.6445,248982.6232
1901,121,0.149649,808.559592,351556.0128,575284.0489
1902,2403,2.522349,952.683313,196092.8553,471685.5077
1903,495,0.884132,559.8709,363415.11,551650.5054
1904,408,0.367832,1109.200607,349314.3125,586711.0053
1905,326,0.115895,2812.883086,357285.4793,574092.5882
1906,528,0.105235,5017.339593,350247.7661,579419.6693
1907,4034,1.368362,2948.04968,351064.9839,571899.4432
1908,2086,4.019942,518.91294,304080.8463,591606.0826
1909,1232,74.304724,16.580373,256634.1499,168956.6651
1910,803,0.309223,2596.834067,339485.8834,581623.0867
1911,743,1.042,713.052029,343161.6205,600239.7762
1912,503,0.460102,1093.236701,342476.615,584736.9718
1913,6389,1.495444,4272.309337,347952.3769,598566.2848
1914,168,0.08659,1940.17136,357704.9212,557782.6567
1915,3732,3.505864,1064.502351,161752.9122,213817.4391
1916,524,1.649144,317.740536,312386.6554,545126.6739
1917,796,1.456093,546.668449,348179.3105,600389.9344
1918,840,0.657714,1277.151563,322371.5121,540054.9614
1919,1135,1.727558,656.996636,314442.022,257666.4168
1920,545,2.344793,232.429878,302774.395,609912.4981
1921,538,0.468601,1148.098831,353374.3093,573275.0208
1922,776,0.757781,1024.041996,141364.7914,225289.3053
1923,407,0.129049,3153.828874,350702.104,583746.0292
1924,738,0.290442,2540.958025,345995.3895,579268.2835
1925,541,30.86097,17.530233,354608.3438,218215.008
1926,2243,2.149225,1043.632119,349461.2589,549802.8483
1927,745,1.060506,702.495085,255803.9221,519675.1932
1928,2870,2.065868,1389.246646,329638.7496,537973.5487
1929,196,0.106375,1842.542478,357399.8565,585969.0548
1930,2159,2.099674,1028.254909,244282.6494,595724.4394
1931,151,0.306919,491.986075,351451.0749,579670.4256
1932,133,0.130971,1015.492225,359664.2063,557152.852
1933,389,0.242155,1606.410832,350227.1906,568910.1994
1934,524,0.200219,2617.130513,355410.0347,581915.6102
1935,758,0.875188,866.099512,355402.4331,546864.4653
1936,4247,4.433738,957.882451,212500.5778,443697.3403
1937,706,1.482424,476.247147,313122.7569,560656.3638
1938,1914,1.638482,1168.15462,343880.0525,557546.5335
1939,1542,0.244292,6312.13092,348057.3608,575374.4092
1940,129,0.567492,227.315839,340555.7085,632698.6345
1941,661,0.26481,2496.12674,348887.282,583266.8607
1942,2124,6.890935,308.23105,319655.2746,639761.6164
1943,1729,0.9446,1830.404934,357325.1755,538172.1202
1944,998,0.695594,1434.745039,349971.1376,564064.6463
1945,814,0.222698,3655.176502,354213.8413,583480.4173
1946,247,0.081886,3016.389379,361925.2027,566764.9847
1947,2055,0.169764,12105.06262,353831.4816,581121.2097
1948,197,1.331113,147.996413,337556.3729,636914.2309
1949,229,2.687776,85.200548,296865.9677,613971.5387
1950,907,0.718435,1262.465998,340835.569,629549.6279
1951,219,0.44855,488.239871,340507.4732,634169.0938
1952,273,0.332093,822.059887,358419.8159,564979.0622
1953,134,0.156895,854.072592,341629.619,585696.3287
1954,874,4.127572,211.74678,356338.5698,228073.4858
1955,2157,5.436609,396.754637,244280.6914,639838.2905
1956,1756,2.062833,851.256704,332126.2116,608579.1098
1957,3722,1.833824,2029.638386,344453.6556,595200.4062
1958,171,21.734622,7.867632,266427.4504,543475.9282
1959,688,0.372146,1848.738285,363939.1262,550110.3136
1960,44,11.805083,3.727208,224197.3591,218473.8841
1961,35,0.043056,812.902352,355796.2559,569012.8802
1962,2648,1.236591,2141.370903,337519.4575,593979.9084
1963,30,0.057919,517.962747,355848.4955,564325.7536
1964,541,0.362869,1490.894683,346478.0729,588397.4472
1965,364,0.10902,3338.842637,355848.5868,565111.1908
1966,466,0.349074,1334.960422,353753.9615,595709.5363
1967,8174,2.905793,2813.001538,339402.9818,582896.6649
1968,385,0.69828,551.354616,320104.6855,541962.0512
1969,39,0.141846,274.945653,357555.3852,566690.5352
1970,3837,0.687178,5583.703103,354008.3148,575135.1141
1971,983,0.550571,1785.419601,302872.9644,565368.5849
1972,722,0.25788,2799.746703,355727.2975,585214.5341
1973,1282,2.307391,555.605792,329600.4323,610047.2941
1974,324,0.102526,3160.174806,355414.5159,570713.5924
1975,1108,1.558232,711.062212,157115.7513,224747.7264
1976,282,0.129616,2175.65903,359869.0422,571629.3174
1977,1894,1.638422,1155.990319,303240.9059,567531.5801
1978,4183,1.537771,2720.17161,342623.6215,574965.5958
1979,881,2.190458,402.198999,349463.3707,600260.8568
1980,415,0.315058,1317.218698,361824.4932,564252.8047
1981,784,0.926584,846.119056,338365.3029,579646.7944
1982,273,0.114551,2383.222545,362007.4959,570296.5763
1983,145,0.055012,2635.783906,350148.7574,577984.6019
1984,645,1.739817,370.728601,326155.18,600203.4761
1985,1349,1.727771,780.774804,315140.1555,541554.8764
1986,1084,3.153103,343.788358,243905.6723,420087.412
1987,1938,1.683827,1150.949348,339533.0638,609943.2268
1988,2190,1.256968,1742.287706,352685.3222,543957.431
1989,1882,41.052714,45.843497,259382.3614,263657.0949
1990,506,0.294905,1715.809558,360737.8104,557937.901
1991,942,0.256864,3667.30849,354948.2145,585204.6338
1992,853,0.286933,2972.823767,353032.9799,581170.8259
1993,314,0.193687,1621.1682,351124.1778,566363.2164
1994,264,0.192328,1372.656827,366768.6701,559433.6304
1995,694,3.140385,220.992019,357131.0825,531405.53
1996,1797,2.119403,847.880235,328683.8438,634602.2001
1997,4624,2.114461,2186.845544,340961.3186,610077.9282
1998,1331,2.144777,620.577222,352703.2684,556957.9465
1999,1490,0.454934,3275.197096,349761.1762,576215.546
2000,672,0.280914,2392.195219,350693.9825,586756.0407
2001,584,1.025673,569.382395,352465.9157,601419.8104
2002,541,0.158912,3404.397727,353370.8925,583582.3083
2003,164,1.348073,121.655153,147365.8725,219251.6497
2004,1020,3.906704,261.089644,330481.1239,621048.1291
2005,1442,0.974076,1480.376588,316505.8862,563659.2189
2006,301,0.112469,2676.293541,363931.7998,566225.8494
2007,1271,7.162298,177.457008,307458.7423,555318.8309
2008,480,0.82983,578.431687,257426.6727,518345.9721
2009,1123,1.464336,766.900299,324531.1899,600602.0222
2010,951,2.301817,413.15182,329725.2045,539348.3576
2011,490,0.234969,2085.385665,349954.2391,586741.9386
2012,67,0.254048,263.730001,350534.9263,547038.4768
2013,3005,4.12,729.368939,184261.5968,363302.2111
2014,168,0.096725,1736.879323,357600.427,574803.9021
2015,181,0.157712,1147.658217,351965.8068,575312.3256
2016,259,0.638111,405.885504,125304.4889,315801.3348
2017,826,1.546194,534.215018,361500.0294,560624.9438
2018,20487,9.97877,2053.05865,317761.744,555621.5267
2019,40,0.03361,1190.124113,360144.8141,562957.7799
2020,586,0.109537,5349.792832,355691.7902,586246.8524
2021,101,0.075652,1335.062818,348918.9232,580395.3126
2022,223,0.16512,1350.533953,356385.6333,574654.2912
2023,7492,2.663886,2812.43248,356503.7324,571935.001
2024,872,0.286716,3041.333034,345851.2583,578473.3825
2025,1922,1.907781,1007.453117,314991.597,594765.8803
2026,2151,0.424606,5065.873946,354607.0102,592465.363
2027,133,0.134248,990.703687,350736.8146,582434.555
2028,94,0.071002,1323.900137,352200.4572,582953.5583
2029,788,0.359741,2190.463798,354475.8657,596431.8523
2030,663,0.268701,2467.422821,358153.5538,572230.4739
2031,4991,5.38651,926.573895,299171.0577,596567.0913
2032,974,1.575119,618.366149,318026.724,596793.1638
2033,206,0.781758,263.508682,355960.3932,535753.3406
2034,553,0.147622,3746.047895,354260.4301,581161.1027
2035,44,0.303273,145.083757,299319.3386,560474.3942
2036,1613,2.394914,673.510596,358831.3831,541909.3515
2037,262,0.045362,5775.801114,362011.2914,563034.677
2038,693,0.197697,3505.356883,352138.4601,584309.1805
2039,780,1.315539,592.912992,341085.1688,561804.046
2040,1287,1.779846,723.096325,291427.6294,629135.901
2041,215,0.102813,2091.1693,351360.759,581710.6807
2042,1057,0.199259,5304.654338,349334.4326,583391.3067
2043,2495,0.303614,8217.667928,354659.4877,581853.2482
2044,835,1.799369,464.051618,305090.8708,610004.6497
2045,146,0.201443,724.770167,342434.8689,585793.3608
2046,301,0.153786,1957.263317,352112.3117,568961.4144
2047,502,25.595672,19.612691,187566.8336,332356.0559
