ID,POP,EMP,AREA_KM,EMP_DENS,X,Y
386,3102,682,1.252310145,544.593528,1924571.805,740600.2149
387,949,4551,0.283424459,16057.18862,1913599.964,731935.2455
388,1954,1708,1.37459875,1242.544415,1930791.204,742859.5769
389,1399,4168,0.510338697,8167.125136,1924061.334,728695.0117
390,3828,2936,2.441706133,1202.437902,1942089.774,740654.5567
391,4410,1302,144.3132424,9.022041,1944146.674,721202.2734
392,6702,2600,2.261396844,1149.73186,1943144.433,743752.1268
393,1613,58,0.342543282,169.321668,1913621.285,736352.7496
394,2136,34,2.704046383,12.573749,1933917.069,761823.8948
395,4698,2915,20.8879028,139.55446,1946292.057,768781.8827
396,2978,3435,3.60473579,952.913112,1950214.475,767245.7751
397,2178,1684,4.065073614,414.260641,1951494.341,769293.7364
398,4060,7740,13.82427448,559.884716,1951375.228,771790.2801
399,1022,207,33.75596657,6.132249,1971804.695,797958.0534
400,1525,670,14.89638966,44.977341,1958066.584,777965.5063
401,1200,431,8.812618375,48.907144,2039218.223,805369.5313
402,2242,654,2.148607192,304.383231,2041506.497,804295.884
403,2197,206,0.872515575,236.098937,1933222.567,756658.3699
404,3971,2112,4.325713285,488.243178,1937596.773,753388.1178
405,5593,1975,39.26730468,50.296297,1942281.253,755957.593
406,4676,954,4.969980819,191.952451,1935693.601,757989.52
407,5263,734,17.42289079,42.128485,1944701.708,753183.8974
408,3704,944,122.3627877,7.714764,1932418.535,773362.6864
409,1582,2867,2.172612031,1319.609741,1949956.278,765698.3491
410,2828,647,16.11228401,40.155697,1948207.059,761758.6142
411,2079,396,3.291637424,120.304866,1950643.578,764646.5863
412,1858,214,40.10669529,5.335767,1943713.561,775982.0592
413,1123,2111,32.01868476,65.930253,2029833.163,807738.0913
414,4334,532,71.6423964,7.425771,1969541.892,781814.2812
415,2701,5801,4.08048624,1421.644299,1936869.157,755099.0633
416,1842,1326,1.373536187,965.391384,1935928.046,753498.2375
417,2626,2016,1.297173933,1554.147789,1933600.755,748729.2736
418,3535,5835,2.191848221,2662.136887,1935650.894,748790.1137
419,2425,247,2.074251042,119.079125,1935909.668,747340.0771
420,2617,5652,5.331546313,1060.105206,1928806.385,753690.6714
421,7854,3306,10.30650421,320.768316,1932430.498,758592.6633
422,2653,1558,8.112108117,192.058584,1927161.55,767638.893
423,2477,232,3.860610627,60.09412,1928156.837,765456.4991
424,3063,2112,5.124669911,412.124105,1928231.525,761330.2295
425,3116,527,16.29989705,32.331493,1954553.262,778600.4724
426,4885,2948,8.997515148,327.646017,1939515.076,748107.3372
427,3932,3659,2.616543828,1398.409597,1931679.883,753365.9034
428,3021,5067,1.675875925,3023.49352,1930979.009,747675.3009
429,4731,2061,3.390300759,607.910668,1927895.584,755700.5701
430,1770,717,3.793528349,189.0061,1932008.077,763627.2267
431,5823,3836,73.99151414,51.843783,1922974.738,759845.8537
432,1813,934,16.74054251,55.792696,1943591.556,765539.6737
433,3837,852,27.69163419,30.767415,1959905.718,784826.9887
434,1015,3003,39.90013363,75.262906,2021740.541,800163.541
435,554,245,44.99191907,5.445422,2025261.907,791340.6349
436,2530,232,16.35336811,14.18668,1950357.406,775696.9522
437,601,320,5.351558946,59.79566,2034387.678,801833.3143
438,4573,1909,9.338227318,204.428521,1939562.12,750437.1058
439,3446,509,8.334086143,61.074483,1925470.967,748710.6082
440,4577,3179,8.493482805,374.286977,1928850.824,748749.0811
441,2010,525,0.972539228,539.823983,1934394.602,747120.2242
442,3922,1639,3.563022212,460.002746,1947008.082,772280.1578
443,5338,533,1.97416104,269.988106,1928511.995,750866.5646
444,2283,18899,5.821172392,3246.596858,1935185.986,750221.1051
445,4764,9992,6.518300023,1532.915018,1932573.315,751709.7356
446,2713,516,2.598526314,198.574091,1929679.193,764086.6362
447,4276,987,10.48568286,94.128347,1933566.041,761374.3713
448,2675,5808,4.295260511,1352.188065,1930843.064,756323.6714
449,5059,5503,11.9208153,461.629499,1939121.526,758379.2828
450,2941,3454,2.48819225,1388.156401,1930566.248,753769.3775
451,4908,637,2.576180187,247.265313,1926543.986,751165.7972
